time,voltage_ch1,voltage_ch2,voltage_ch3,voltage_ch4
0.000122368,1.8,1.0,0.0,0.0
0.0001224,1.8,1.0,-0.2,0.0
0.000122432,1.8,1.0,0.0,-0.2
0.000122464,1.8,1.0,0.0,0.0
0.000122496,1.8,1.0,0.0,0.0
0.000122528,1.8,1.0,0.0,0.0
0.00012256,1.8,1.2,0.0,0.0
0.000122592,1.8,1.0,-0.2,0.0
0.000122624,1.8,1.0,0.0,0.0
0.000122656,1.8,1.0,0.0,0.0
0.000122688,1.8,1.2,0.0,0.0
0.00012272,1.8,1.2,0.0,0.0
0.000122752,1.8,1.0,0.0,0.0
0.000122784,1.8,1.2,0.0,0.0
0.000122816,1.8,1.2,0.0,0.0
0.000122848,2.0,1.0,0.0,0.0
0.00012288,1.8,1.2,0.0,0.0
0.000122912,1.6,1.0,-0.2,0.2
0.000122944,2.0,1.0,0.0,0.0
0.000122976,1.8,1.0,0.0,0.0
0.000123008,1.8,1.0,0.0,0.0
0.00012304,1.8,1.0,-0.2,0.0
0.000123072,1.8,1.0,0.0,0.0
0.000123104,1.8,1.2,0.0,0.0
0.000123136,1.8,1.2,0.0,0.0
0.000123168,1.8,1.0,0.0,0.0
0.0001232,1.8,1.0,0.0,0.0
0.000123232,1.8,1.0,0.0,0.0
0.000123264,1.8,1.2,0.0,0.0
0.000123296,1.8,1.0,-0.2,0.0
0.000123328,1.8,1.0,0.0,0.0
0.00012336,1.8,1.0,0.0,0.0
0.000123392,1.8,1.0,0.0,0.0
0.000123424,1.8,1.0,0.0,0.0
0.000123456,1.8,1.0,-0.2,0.0
0.000123488,1.8,1.0,0.0,0.0
0.00012352,1.8,1.0,0.0,0.2
0.000123552,1.8,1.0,-0.2,0.0
0.000123584,1.8,1.0,0.0,0.0
0.000123616,1.8,1.2,0.0,0.0
0.000123648,1.8,1.0,0.0,0.0
0.00012368,1.8,1.0,0.0,0.2
0.000123712,1.8,1.0,-0.2,0.0
0.000123744,1.8,1.0,0.0,0.0
0.000123776,1.8,1.0,0.0,0.0
0.000123808,1.8,1.0,0.0,0.2
0.00012384,1.8,1.0,0.0,0.0
0.000123872,1.8,0.8,0.0,0.0
0.000123904,1.8,1.0,0.0,0.0
0.000123936,1.8,1.0,0.2,0.0
0.000123968,2.0,1.0,0.0,0.2
0.000124,1.8,1.0,0.0,0.0
0.000124032,2.0,1.0,0.0,0.2
0.000124064,1.8,1.2,0.0,0.0
0.000124096,1.8,1.0,0.0,0.0
0.000124128,1.8,1.2,0.0,0.0
0.00012416,1.8,1.0,0.0,0.2
0.000124192,1.8,1.2,0.0,0.2
0.000124224,2.0,1.2,0.0,0.0
0.000124256,1.8,1.0,0.0,0.0
0.000124288,1.8,1.0,0.0,0.0
0.00012432,1.8,1.0,-0.2,0.0
0.000124352,1.8,1.0,0.0,0.0
0.000124384,1.8,1.0,0.0,0.2
0.000124416,1.8,1.0,0.0,0.0
0.000124448,1.8,1.2,0.0,0.0
0.00012448,1.8,1.2,-0.2,0.0
0.000124512,1.8,1.2,0.0,0.0
0.000124544,1.8,1.0,0.0,0.0
0.000124576,1.8,1.0,0.0,0.0
0.000124608,1.8,1.0,0.0,0.0
0.00012464,1.8,1.0,0.0,0.0
0.000124672,1.8,1.0,0.0,0.2
0.000124704,1.8,1.0,0.0,0.0
0.000124736,1.8,1.0,0.0,0.0
0.000124768,1.8,1.0,0.0,0.2
0.0001248,1.8,1.0,0.0,0.2
0.000124832,1.8,1.2,0.0,0.0
0.000124864,1.8,1.0,0.0,0.0
0.000124896,1.8,1.0,0.0,0.0
0.000124928,1.6,1.0,0.0,0.0
0.00012496,1.6,1.0,-0.2,0.0
0.000124992,1.8,1.0,0.0,0.2
0.000125024,1.8,1.0,0.0,0.2
0.000125056,1.8,1.0,0.0,0.0
0.000125088,1.8,1.0,0.0,0.0
0.00012512,1.8,1.0,-0.2,0.0
0.000125152,1.8,1.0,0.0,0.2
0.000125184,1.8,1.0,0.0,0.0
0.000125216,1.8,1.0,0.0,0.2
0.000125248,1.8,1.2,0.0,0.0
0.00012528,1.8,1.0,0.0,0.0
0.000125312,1.8,1.0,0.0,0.0
0.000125344,1.8,1.0,0.0,0.0
0.000125376,1.8,1.0,0.0,0.0
0.000125408,1.8,1.0,0.0,0.0
0.00012544,1.8,1.0,0.0,0.2
0.000125472,1.8,1.0,0.0,0.0
0.000125504,1.8,1.0,0.0,0.0
0.000125536,2.0,1.2,-0.2,0.0
0.000125568,1.8,1.2,-0.2,0.2
0.0001256,1.8,1.2,0.0,0.2
0.000125632,1.8,1.0,-0.2,0.0
0.000125664,1.8,1.0,0.0,0.0
0.000125696,1.8,1.0,0.0,0.2
0.000125728,1.8,1.0,0.0,0.0
0.00012576,1.8,1.0,0.0,0.0
0.000125792,1.8,1.0,0.0,0.0
0.000125824,2.0,1.0,0.0,0.2
0.000125856,1.8,1.0,-0.2,0.2
0.000125888,1.8,1.2,0.0,0.0
0.00012592,2.0,1.0,0.0,0.0
0.000125952,1.8,1.2,0.0,0.0
0.000125984,1.8,1.0,0.0,0.0
0.000126016,1.8,1.0,0.0,0.0
0.000126048,1.8,1.2,0.0,0.0
0.00012608,1.8,1.0,0.0,0.2
0.000126112,1.8,1.2,0.0,0.0
0.000126144,1.8,1.0,0.0,0.0
0.000126176,1.8,1.2,0.0,0.0
0.000126208,1.8,1.2,0.0,0.0
0.00012624,1.8,1.0,0.0,0.2
0.000126272,1.8,1.2,0.0,0.0
0.000126304,1.8,1.0,0.0,0.0
0.000126336,1.8,1.0,0.0,0.0
0.000126368,1.8,1.0,0.0,0.2
0.0001264,1.8,1.0,0.0,0.0
0.000126432,1.8,1.0,0.0,0.0
0.000126464,1.8,1.0,0.0,0.0
0.000126496,1.8,1.0,0.0,0.0
0.000126528,1.8,1.2,0.0,0.0
0.00012656,1.8,1.2,0.0,0.0
0.000126592,1.8,1.0,0.0,0.0
0.000126624,1.8,1.0,0.0,0.0
0.000126656,1.8,1.0,0.0,0.0
0.000126688,1.8,1.0,0.0,0.0
0.00012672,1.8,1.0,0.0,0.0
0.000126752,1.8,1.0,0.0,0.0
0.000126784,1.8,1.2,0.0,0.0
0.000126816,1.8,1.0,0.0,0.0
0.000126848,1.8,1.0,-0.2,0.0
0.00012688,1.8,1.0,0.0,0.0
0.000126912,1.8,1.0,-0.2,0.0
0.000126944,1.8,1.0,0.0,0.0
0.000126976,1.8,1.0,0.0,0.0
0.000127008,1.8,1.2,-0.2,0.0
0.00012704,1.8,1.0,0.0,0.2
0.000127072,2.0,1.0,0.0,0.0
0.000127104,1.8,1.2,0.0,0.0
0.000127136,1.8,1.0,-0.2,0.2
0.000127168,2.0,1.0,0.0,0.2
0.0001272,1.8,1.0,0.0,0.0
0.000127232,1.8,1.2,0.0,0.0
0.000127264,2.0,1.2,0.0,0.0
0.000127296,2.0,1.0,0.0,0.2
0.000127328,1.8,1.2,0.0,0.0
0.00012736,1.8,1.0,0.0,0.0
0.000127392,2.0,1.0,0.0,0.0
0.000127424,2.0,1.0,0.0,0.0
0.000127456,1.8,1.0,0.0,0.0
0.000127488,1.8,1.0,0.0,0.0
0.00012752,1.8,1.0,0.0,0.0
0.000127552,2.0,1.0,0.0,0.0
0.000127584,1.8,1.0,0.0,0.0
0.000127616,2.0,1.0,0.0,0.0
0.000127648,1.8,1.0,0.0,0.0
0.00012768,1.8,1.2,0.0,0.0
0.000127712,1.8,1.0,0.0,0.0
0.000127744,2.0,1.0,0.0,0.2
0.000127776,1.8,1.0,0.0,0.0
0.000127808,1.8,1.0,0.0,0.0
0.00012784,1.8,1.0,0.0,0.2
0.000127872,1.8,1.0,0.0,0.0
0.000127904,1.8,1.0,0.0,0.0
0.000127936,1.8,1.0,0.0,0.0
0.000127968,1.8,1.0,0.0,0.0
0.000128,1.8,1.2,0.0,0.0
0.000128032,1.8,1.2,0.0,0.0
0.000128064,1.8,1.0,0.0,0.0
0.000128096,1.8,1.0,0.0,0.0
0.000128128,1.8,1.0,0.0,0.0
0.00012816,2.0,1.0,0.0,0.0
0.000128192,1.8,1.2,0.0,0.0
0.000128224,1.8,1.2,0.0,0.0
0.000128256,2.0,1.2,-0.2,0.0
0.000128288,1.8,1.0,0.0,0.0
0.00012832,1.8,1.0,0.0,0.0
0.000128352,1.8,1.2,0.0,0.0
0.000128384,2.0,1.0,0.0,0.0
0.000128416,2.0,1.2,0.0,0.2
0.000128448,2.0,1.2,0.0,0.0
0.00012848,2.0,1.0,0.0,0.0
0.000128512,1.8,1.2,0.0,0.2
0.000128544,1.8,1.0,0.0,0.0
0.000128576,1.8,1.0,0.0,0.0
0.000128608,1.8,1.2,0.0,0.0
0.00012864,1.8,1.0,0.0,0.0
0.000128672,1.8,1.0,0.0,0.2
0.000128704,1.8,1.0,0.0,0.0
0.000128736,1.8,1.0,0.0,0.0
0.000128768,1.8,1.0,-0.2,0.0
0.0001288,2.0,1.0,0.0,0.0
0.000128832,1.8,1.0,0.0,0.0
0.000128864,1.8,1.0,0.0,0.0
0.000128896,1.8,1.0,0.0,0.0
0.000128928,1.8,1.2,0.0,0.0
0.00012896,1.8,1.0,0.0,0.0
0.000128992,1.8,1.2,0.0,0.0
0.000129024,2.0,1.0,0.0,0.0
0.000129056,1.8,1.0,0.0,0.0
0.000129088,1.8,1.0,0.0,0.0
0.00012912,1.8,1.0,0.0,0.0
0.000129152,1.8,1.0,0.0,0.0
0.000129184,1.8,1.0,0.0,0.0
0.000129216,1.8,1.0,0.0,0.2
0.000129248,2.0,1.0,0.0,0.0
0.00012928,2.0,1.2,0.0,0.0
0.000129312,2.0,1.0,0.0,0.0
0.000129344,1.8,1.0,0.0,0.0
0.000129376,2.0,1.0,0.0,0.0
0.000129408,1.8,1.0,0.0,0.2
0.00012944,1.8,1.0,0.0,0.0
0.000129472,1.8,1.0,0.0,0.0
0.000129504,1.8,1.0,0.0,0.0
0.000129536,1.8,1.0,-0.2,0.0
0.000129568,2.0,1.0,0.0,0.0
0.0001296,1.8,1.0,0.0,0.0
0.000129632,1.8,1.2,0.0,0.0
0.000129664,2.0,1.0,0.0,0.0
0.000129696,2.0,1.0,0.0,0.0
0.000129728,2.0,1.2,0.0,0.0
0.00012976,1.8,1.0,0.0,0.0
0.000129792,1.8,1.0,0.0,0.0
0.000129824,2.0,1.0,0.0,0.0
0.000129856,1.8,1.0,0.0,0.2
0.000129888,1.8,1.0,0.0,0.0
0.00012992,1.8,1.0,0.0,0.0
0.000129952,1.8,1.0,0.0,0.2
0.000129984,1.8,1.2,0.2,0.0
0.000130016,1.8,1.2,0.0,0.0
0.000130048,2.0,1.2,0.0,0.0
0.00013008,1.8,1.0,0.0,0.0
0.000130112,1.8,1.0,0.0,0.0
0.000130144,2.0,1.0,0.0,0.0
0.000130176,2.0,1.2,-0.2,0.0
0.000130208,1.8,1.0,0.0,0.0
0.00013024,1.8,1.2,0.0,0.0
0.000130272,2.0,1.0,0.0,0.0
0.000130304,2.0,1.2,0.0,0.0
0.000130336,1.8,1.0,0.0,0.0
0.000130368,2.0,1.0,-0.2,0.0
0.0001304,1.8,1.0,0.0,0.0
0.000130432,2.0,1.0,0.0,0.2
0.000130464,1.8,1.0,0.0,0.0
0.000130496,2.0,1.0,-0.2,0.0
0.000130528,1.8,1.0,0.0,0.0
0.00013056,1.8,1.2,0.0,0.0
0.000130592,2.0,1.2,0.0,0.0
0.000130624,1.8,1.0,0.0,0.0
0.000130656,1.8,1.0,-0.2,0.0
0.000130688,2.0,1.2,0.0,0.0
0.00013072,2.0,1.0,0.0,0.0
0.000130752,2.0,1.0,0.0,0.0
0.000130784,1.8,1.0,0.0,0.0
0.000130816,2.0,1.0,0.0,0.0
0.000130848,1.8,1.0,0.0,0.0
0.00013088,1.8,1.0,0.2,0.0
0.000130912,1.8,1.0,0.0,0.0
0.000130944,2.0,1.2,0.0,0.0
0.000130976,2.0,1.0,0.0,0.0
0.000131008,1.8,1.0,0.0,0.0
0.00013104,1.8,1.0,0.0,0.0
0.000131072,1.8,1.0,0.0,0.0
0.000131104,2.0,1.0,0.0,0.0
0.000131136,1.8,1.0,0.0,0.0
0.000131168,2.0,1.0,0.0,0.0
0.0001312,1.8,1.0,0.0,0.0
0.000131232,1.8,1.0,0.0,0.0
0.000131264,2.0,1.0,0.0,0.0
0.000131296,2.0,1.0,-0.2,0.0
0.000131328,1.8,1.0,0.0,0.0
0.00013136,2.0,1.0,0.0,0.0
0.000131392,1.8,1.0,0.0,0.0
0.000131424,2.0,1.0,0.0,0.0
0.000131456,2.0,1.0,0.0,0.0
0.000131488,1.8,1.0,0.0,0.0
0.00013152,2.0,1.0,0.0,0.0
0.000131552,1.8,1.2,0.0,0.0
0.000131584,1.8,1.0,0.0,0.0
0.000131616,1.8,1.0,-0.2,0.2
0.000131648,1.8,1.0,0.0,0.0
0.00013168,1.8,1.0,0.0,0.0
0.000131712,2.0,1.0,0.0,0.0
0.000131744,1.8,1.2,0.0,0.0
0.000131776,1.8,1.0,0.0,0.0
0.000131808,2.0,1.0,0.0,0.0
0.00013184,2.0,1.2,0.0,0.0
0.000131872,2.0,1.0,0.0,0.0
0.000131904,1.8,1.0,-0.2,0.0
0.000131936,1.8,1.2,0.0,0.0
0.000131968,2.0,1.2,0.0,0.0
0.000132,1.8,1.2,0.0,0.0
0.000132032,1.8,1.0,0.0,0.0
0.000132064,2.0,1.0,0.0,0.0
0.000132096,1.8,1.0,0.0,0.0
0.000132128,1.8,1.0,0.0,0.0
0.00013216,2.0,1.0,0.0,0.0
0.000132192,2.0,1.0,0.0,0.0
0.000132224,1.8,1.0,0.0,0.2
0.000132256,2.0,1.0,0.0,0.2
0.000132288,2.0,1.0,-0.2,0.2
0.00013232,1.8,1.0,0.0,0.0
0.000132352,1.8,1.0,-0.2,0.0
0.000132384,1.8,1.0,-0.2,0.0
0.000132416,2.0,1.0,0.0,0.0
0.000132448,1.8,1.0,0.0,0.2
0.00013248,2.0,1.0,0.0,0.0
0.000132512,1.8,1.0,0.0,0.0
0.000132544,2.0,1.2,0.0,0.0
0.000132576,2.0,1.0,0.0,0.0
0.000132608,2.0,1.0,-0.2,0.0
0.00013264,1.8,1.0,0.0,0.0
0.000132672,1.8,1.0,0.0,0.2
0.000132704,1.8,1.2,0.0,0.0
0.000132736,2.0,1.0,-0.2,0.0
0.000132768,2.0,1.0,-0.2,0.0
0.0001328,1.8,1.0,0.0,0.0
0.000132832,2.0,1.0,0.0,0.0
0.000132864,2.0,1.0,-0.2,0.0
0.000132896,2.0,1.2,0.0,0.0
0.000132928,2.0,1.0,-0.2,0.0
0.00013296,1.8,1.0,0.0,0.0
0.000132992,2.0,1.0,-0.2,0.0
0.000133024,2.0,1.2,0.0,0.0
0.000133056,2.0,1.0,0.0,0.0
0.000133088,1.8,1.0,-0.2,0.0
0.00013312,1.8,1.0,0.0,0.2
0.000133152,1.8,1.0,0.0,0.0
0.000133184,2.0,1.0,-0.2,0.0
0.000133216,2.0,1.0,0.0,0.0
0.000133248,2.0,1.0,0.0,0.0
0.00013328,1.8,1.0,0.0,0.0
0.000133312,1.8,1.2,-0.2,0.0
0.000133344,2.0,1.0,0.0,-0.2
0.000133376,1.8,1.2,0.0,0.2
0.000133408,2.0,1.0,0.0,0.0
0.00013344,1.8,1.0,0.0,0.0
0.000133472,1.8,1.0,0.0,0.0
0.000133504,2.0,1.0,0.0,0.0
0.000133536,2.0,1.0,0.0,0.0
0.000133568,2.0,1.0,0.0,0.0
0.0001336,1.8,1.0,0.0,0.0
0.000133632,1.8,1.0,0.0,0.0
0.000133664,2.0,1.2,0.0,-0.2
0.000133696,2.0,1.0,-0.2,0.0
0.000133728,1.8,1.0,0.0,0.0
0.00013376,2.0,1.0,0.0,0.0
0.000133792,1.8,1.2,0.0,0.0
0.000133824,1.8,1.0,0.0,0.0
0.000133856,2.0,1.0,-0.2,0.0
0.000133888,2.0,1.0,0.0,0.0
0.00013392,2.0,1.0,0.0,0.0
0.000133952,2.0,1.2,0.0,0.0
0.000133984,2.0,1.0,0.0,0.0
0.000134016,1.8,1.0,-0.2,0.2
0.000134048,1.8,1.0,0.0,0.0
0.00013408,1.8,1.0,0.0,0.0
0.000134112,1.8,1.0,0.0,0.0
0.000134144,1.8,1.0,0.0,0.0
0.000134176,2.0,1.0,0.0,0.2
0.000134208,2.0,1.0,-0.2,0.0
0.00013424,2.0,1.0,0.0,0.0
0.000134272,1.8,1.0,0.0,0.0
0.000134304,2.0,1.0,0.0,0.0
0.000134336,1.8,1.0,0.0,0.0
0.000134368,1.8,1.0,0.0,0.0
0.0001344,2.0,1.0,0.0,0.0
0.000134432,1.8,1.0,0.0,0.0
0.000134464,1.8,1.2,0.0,0.0
0.000134496,2.0,1.0,0.0,0.0
0.000134528,2.0,1.0,0.0,0.0
0.00013456,2.0,1.0,-0.2,0.0
0.000134592,2.0,1.0,0.0,0.0
0.000134624,1.8,1.0,0.0,0.0
0.000134656,2.0,1.0,0.0,0.0
0.000134688,1.8,1.0,0.0,0.2
0.00013472,2.0,1.0,0.0,0.0
0.000134752,2.0,1.2,0.0,0.0
0.000134784,2.0,1.0,0.0,0.0
0.000134816,2.0,1.0,0.0,0.0
0.000134848,2.0,1.0,0.0,0.0
0.00013488,1.8,1.0,0.0,0.2
0.000134912,1.8,1.0,0.0,0.0
0.000134944,2.0,1.0,0.0,0.0
0.000134976,2.0,1.0,0.0,0.0
0.000135008,2.0,1.0,0.0,0.0
0.00013504,2.0,1.0,0.0,0.2
0.000135072,2.0,1.0,0.0,0.0
0.000135104,2.0,1.2,0.0,0.0
0.000135136,2.0,1.0,0.0,0.0
0.000135168,2.0,1.0,0.0,0.0
0.0001352,2.0,1.0,0.0,0.0
0.000135232,2.0,1.0,0.0,0.0
0.000135264,2.0,1.2,0.0,0.0
0.000135296,1.8,1.0,0.0,0.0
0.000135328,2.0,1.0,-0.2,0.0
0.00013536,2.0,1.2,0.0,0.0
0.000135392,2.0,1.0,0.0,0.0
0.000135424,2.0,1.2,0.0,0.0
0.000135456,2.0,1.0,0.0,0.0
0.000135488,2.0,1.0,0.2,0.0
0.00013552,2.0,1.0,0.0,0.0
0.000135552,2.0,1.0,0.0,0.0
0.000135584,2.0,1.2,0.0,0.0
0.000135616,2.0,1.2,0.0,0.2
0.000135648,2.0,1.2,0.0,0.0
0.00013568,2.0,1.0,0.0,0.0
0.000135712,2.0,1.0,0.0,0.0
0.000135744,2.0,1.0,0.0,0.0
0.000135776,2.0,1.2,0.0,0.0
0.000135808,2.0,1.0,0.0,0.0
0.00013584,2.0,1.0,0.0,0.0
0.000135872,2.0,1.0,0.0,0.0
0.000135904,1.8,1.0,0.0,0.0
0.000135936,2.0,1.0,-0.2,0.0
0.000135968,2.0,1.0,0.0,0.0
0.000136,2.0,1.0,0.0,0.0
0.000136032,2.0,1.0,0.0,0.0
0.000136064,2.0,1.0,0.0,0.0
0.000136096,2.0,1.0,0.0,0.0
0.000136128,2.0,1.0,-0.2,0.0
0.00013616,2.0,1.2,0.0,0.0
0.000136192,1.8,1.0,0.0,0.2
0.000136224,2.0,1.0,0.0,0.0
0.000136256,2.0,1.2,0.0,0.0
0.000136288,2.0,1.0,-0.2,0.0
0.00013632,2.0,1.0,0.0,0.0
0.000136352,2.0,1.0,-0.2,0.0
0.000136384,2.0,1.0,0.0,0.0
0.000136416,2.0,1.2,0.0,0.0
0.000136448,1.8,1.0,0.0,0.0
0.00013648,2.0,1.2,0.0,0.0
0.000136512,2.0,1.0,0.0,0.0
0.000136544,2.0,1.0,0.0,0.0
0.000136576,1.8,1.0,0.0,0.0
0.000136608,2.0,1.0,0.0,0.0
0.00013664,2.0,1.0,0.0,0.0
0.000136672,2.0,1.2,0.0,0.0
0.000136704,2.0,1.0,0.0,0.2
0.000136736,2.0,1.0,-0.2,0.0
0.000136768,1.8,1.0,0.0,0.0
0.0001368,2.0,1.0,0.0,0.0
0.000136832,2.0,1.0,0.0,0.0
0.000136864,2.0,1.0,0.0,0.0
0.000136896,2.0,1.0,0.0,0.0
0.000136928,1.8,1.0,0.0,0.0
0.00013696,2.0,1.2,0.0,0.0
0.000136992,2.0,1.0,0.0,0.2
0.000137024,2.0,1.2,0.0,0.0
0.000137056,1.8,1.0,0.0,0.0
0.000137088,1.8,1.2,0.0,0.0
0.00013712,2.0,1.2,0.0,0.0
0.000137152,2.0,1.2,0.0,0.0
0.000137184,2.0,1.0,0.0,0.0
0.000137216,2.0,1.0,0.0,0.0
0.000137248,2.0,1.0,0.0,0.0
0.00013728,2.0,1.0,0.0,0.0
0.000137312,2.0,1.0,0.0,0.0
0.000137344,1.8,1.0,0.0,0.0
0.000137376,2.0,1.2,0.0,0.0
0.000137408,2.0,1.0,0.0,0.0
0.00013744,2.0,1.0,0.0,0.0
0.000137472,2.0,1.2,0.0,0.0
0.000137504,2.0,1.2,0.0,0.0
0.000137536,2.0,1.2,0.0,0.0
0.000137568,2.0,1.0,0.0,0.0
0.0001376,2.0,1.0,0.0,0.0
0.000137632,2.0,1.2,-0.2,0.0
0.000137664,2.0,1.2,0.0,0.0
0.000137696,2.0,1.2,0.0,0.0
0.000137728,2.0,1.0,0.0,0.2
0.00013776,2.0,1.0,0.0,0.0
0.000137792,1.8,1.2,0.0,0.0
0.000137824,2.0,1.0,0.0,0.0
0.000137856,1.8,1.2,0.0,0.0
0.000137888,2.0,1.0,0.0,0.2
0.00013792,2.0,1.2,0.0,0.0
0.000137952,2.0,1.0,0.0,0.0
0.000137984,2.0,1.0,0.0,0.0
0.000138016,2.0,1.0,0.0,0.0
0.000138048,2.0,1.0,0.0,0.2
0.00013808,2.0,1.0,0.0,-0.2
0.000138112,2.0,1.0,0.0,0.2
0.000138144,2.0,1.0,0.0,0.0
0.000138176,2.0,1.0,0.0,0.0
0.000138208,2.0,1.2,0.0,0.0
0.00013824,2.0,1.2,0.0,0.0
0.000138272,2.0,1.0,0.0,0.0
0.000138304,2.0,1.0,0.0,0.0
0.000138336,2.0,1.0,0.0,0.0
0.000138368,2.0,1.0,-0.2,0.0
0.0001384,2.0,1.2,-0.2,0.0
0.000138432,2.0,1.0,0.0,0.2
0.000138464,2.0,1.2,0.0,0.2
0.000138496,2.0,1.2,0.0,0.0
0.000138528,2.0,1.0,0.0,0.0
0.00013856,2.0,1.0,0.0,0.0
0.000138592,2.0,1.0,0.0,0.2
0.000138624,2.0,1.2,0.0,0.0
0.000138656,2.0,1.0,0.0,0.0
0.000138688,2.0,1.0,0.0,0.0
0.00013872,2.0,1.2,0.0,0.0
0.000138752,2.0,1.0,0.2,0.0
0.000138784,2.0,1.0,0.0,0.0
0.000138816,2.0,1.0,-0.2,0.0
0.000138848,2.0,1.2,0.0,0.0
0.00013888,2.0,1.0,0.0,0.0
0.000138912,2.0,1.0,0.0,0.0
0.000138944,2.0,1.0,0.0,0.0
0.000138976,2.0,1.0,0.0,0.0
0.000139008,2.0,1.2,-0.2,0.0
0.00013904,2.0,1.0,0.2,0.0
0.000139072,2.0,1.2,0.0,0.0
0.000139104,2.0,1.0,0.0,0.0
0.000139136,2.0,1.2,0.0,0.0
0.000139168,1.8,1.0,-0.2,0.0
0.0001392,2.0,1.0,0.0,0.0
0.000139232,2.0,1.0,0.0,0.0
0.000139264,2.0,1.0,0.0,0.0
0.000139296,2.0,1.2,0.0,0.0
0.000139328,2.0,1.2,0.0,0.2
0.00013936,2.0,1.2,0.0,0.0
0.000139392,2.0,1.2,0.0,0.0
0.000139424,2.0,1.0,0.0,0.0
0.000139456,2.0,1.0,0.0,0.0
0.000139488,2.0,1.0,0.0,0.0
0.00013952,2.0,1.0,0.0,0.0
0.000139552,1.8,1.2,0.0,0.0
0.000139584,2.0,1.0,-0.2,0.0
0.000139616,2.0,1.0,0.0,0.0
0.000139648,2.0,1.2,0.0,0.0
0.00013968,1.8,1.0,0.0,0.0
0.000139712,2.0,1.0,0.0,0.0
0.000139744,2.2,1.2,0.0,0.0
0.000139776,2.0,1.2,0.0,0.0
0.000139808,2.0,1.2,0.2,0.0
0.00013984,2.0,1.2,0.0,0.0
0.000139872,2.0,1.0,0.0,0.0
0.000139904,1.8,1.0,0.0,0.0
0.000139936,2.0,1.0,0.0,0.0
0.000139968,2.0,1.0,0.0,0.0
0.00014,2.0,1.0,0.0,0.2
0.000140032,2.0,1.0,0.0,0.0
0.000140064,2.0,1.2,-0.2,0.2
0.000140096,1.8,1.0,0.0,0.0
0.000140128,2.0,1.0,0.0,0.2
0.00014016,2.0,1.0,0.0,0.0
0.000140192,2.0,1.0,0.0,0.0
0.000140224,2.0,1.2,0.0,0.0
0.000140256,2.0,1.0,0.0,0.2
0.000140288,1.8,1.0,-0.2,0.0
0.00014032,2.0,1.2,0.0,0.0
0.000140352,2.0,1.0,0.0,0.0
0.000140384,2.0,1.0,0.0,0.0
0.000140416,2.0,1.0,0.0,0.0
0.000140448,2.0,1.0,0.0,0.0
0.00014048,1.8,1.2,0.0,0.2
0.000140512,2.0,1.0,0.0,0.0
0.000140544,2.0,1.0,0.0,0.0
0.000140576,2.0,1.0,0.0,0.0
0.000140608,2.0,1.0,0.0,0.2
0.00014064,2.0,1.0,0.0,0.2
0.000140672,2.0,1.0,-0.2,0.0
0.000140704,2.0,1.0,0.0,0.0
0.000140736,1.8,1.0,0.0,0.0
0.000140768,2.0,1.2,0.0,0.0
0.0001408,2.0,1.0,0.0,0.0
0.000140832,2.0,1.0,0.0,0.0
0.000140864,2.0,1.0,0.0,0.0
0.000140896,2.0,1.2,0.0,0.0
0.000140928,2.0,1.2,-0.2,0.0
0.00014096,2.0,1.0,0.0,0.0
0.000140992,2.0,1.2,0.0,0.0
0.000141024,2.0,1.2,0.0,0.0
0.000141056,2.0,1.0,0.0,-0.2
0.000141088,2.0,1.0,0.0,0.0
0.00014112,2.0,1.0,0.0,0.0
0.000141152,2.0,1.0,0.0,0.0
0.000141184,2.0,1.2,0.0,0.2
0.000141216,2.0,1.0,0.0,0.0
0.000141248,2.0,1.0,-0.2,0.0
0.00014128,2.0,1.0,0.0,0.0
0.000141312,2.0,1.0,0.0,0.0
0.000141344,2.0,1.0,0.0,0.0
0.000141376,2.2,1.2,0.0,0.0
0.000141408,2.0,1.2,0.0,0.0
0.00014144,2.0,1.2,0.0,0.0
0.000141472,2.0,1.2,0.0,0.0
0.000141504,2.0,1.0,0.0,0.0
0.000141536,2.2,1.2,0.0,0.0
0.000141568,2.0,1.2,0.0,0.0
0.0001416,2.0,1.0,0.0,0.0
0.000141632,2.0,1.0,0.0,0.0
0.000141664,2.0,1.2,0.0,0.0
0.000141696,2.0,1.0,-0.2,0.0
0.000141728,2.0,1.0,0.0,0.0
0.00014176,2.2,1.0,0.0,0.0
0.000141792,2.0,1.0,0.0,0.0
0.000141824,2.0,1.0,-0.2,0.0
0.000141856,2.0,1.0,-0.2,0.0
0.000141888,2.0,1.0,-0.2,0.0
0.00014192,2.0,1.0,0.0,0.2
0.000141952,2.0,1.0,0.0,0.0
0.000141984,2.0,1.0,0.0,0.0
0.000142016,2.0,1.0,0.0,0.0
0.000142048,2.0,1.0,0.0,0.2
0.00014208,2.0,1.2,0.0,0.0
0.000142112,2.0,1.0,0.0,0.0
0.000142144,2.0,1.0,0.0,0.0
0.000142176,2.0,1.0,0.0,0.0
0.000142208,2.0,1.0,0.0,0.0
0.00014224,2.0,1.0,0.0,0.0
0.000142272,2.0,1.2,0.0,0.0
0.000142304,2.0,1.2,0.0,0.0
0.000142336,2.0,1.0,0.0,0.0
0.000142368,2.0,1.2,0.0,0.0
0.0001424,2.0,1.0,0.0,0.2
0.000142432,2.0,1.2,0.0,0.0
0.000142464,2.0,1.0,0.0,0.0
0.000142496,2.0,1.0,0.0,0.0
0.000142528,2.0,1.0,0.0,0.0
