time,triggeredvoltage_ch1,voltage_ch2,voltage_ch3,voltage_ch4
0.00044112,-1.28,1.0,0.0,0.0
0.0004412,-1.28,1.0,0.0,0.0
0.00044128,-1.32,1.0,0.0,0.0
0.00044136,-1.28,1.0,0.0,0.0
0.00044144,-1.32,1.0,-0.04,0.0
0.00044152,-1.28,1.0,0.0,0.0
0.0004416,-1.28,1.0,0.0,0.0
0.00044168,-1.28,1.0,0.0,0.0
0.00044176,-1.28,1.0,0.0,0.0
0.00044184,-1.32,1.0,0.0,0.0
0.00044192,-1.32,1.0,0.0,0.0
0.000442,-1.32,1.0,0.0,0.0
0.00044208,-1.32,1.0,0.0,0.0
0.00044216,-1.32,1.0,0.0,-0.04
0.00044224,-1.28,1.0,0.0,0.0
0.00044232,-1.28,1.0,0.0,-0.04
0.0004424,-1.32,1.0,0.0,0.0
0.00044248,-1.28,1.04,0.0,0.0
0.00044256,-1.32,1.0,0.0,0.0
0.00044264,-1.32,1.0,0.0,-0.04
0.00044272,-1.32,1.0,-0.04,0.0
0.0004428,-1.32,1.0,-0.04,0.0
0.00044288,-1.32,1.0,0.0,-0.04
0.00044296,-1.32,1.0,0.0,0.0
0.00044304,-1.32,1.0,0.0,-0.04
0.00044312,-1.28,1.0,0.0,0.0
0.0004432,-1.32,1.0,0.0,0.0
0.00044328,-1.32,1.0,0.0,-0.04
0.00044336,-1.28,1.0,0.0,0.0
0.00044344,-1.32,1.0,0.0,-0.04
0.00044352,-1.28,1.0,0.0,0.0
0.0004436,-1.32,1.0,-0.04,-0.04
0.00044368,-1.32,1.0,0.0,0.0
0.00044376,-1.28,1.0,0.0,0.0
0.00044384,-1.32,1.0,-0.04,0.0
0.00044392,-1.28,1.0,-0.04,-0.04
0.000444,-1.32,1.0,0.0,0.0
0.00044408,-1.32,1.0,0.0,0.0
0.00044416,-1.28,1.0,0.0,0.0
0.00044424,-1.32,1.0,0.0,0.0
0.00044432,-1.32,1.0,0.0,0.0
0.0004444,-1.32,1.0,0.0,0.0
0.00044448,-1.32,1.0,-0.04,0.0
0.00044456,-1.32,1.04,0.0,0.0
0.00044464,-1.32,1.04,0.0,0.0
0.00044472,-1.32,1.0,0.0,0.0
0.0004448,-1.32,1.0,0.0,0.0
0.00044488,-1.32,1.0,0.0,0.0
0.00044496,-1.32,1.0,0.0,0.0
0.00044504,-1.32,1.0,0.0,0.0
0.00044512,-1.32,1.0,0.0,-0.04
0.0004452,-1.32,1.0,0.0,0.0
0.00044528,-1.32,1.0,0.0,0.0
0.00044536,-1.32,1.0,0.0,0.0
0.00044544,-1.32,1.0,0.0,0.0
0.00044552,-1.32,1.0,0.0,0.0
0.0004456,-1.32,1.0,0.0,0.0
0.00044568,-1.32,1.04,0.0,-0.04
0.00044576,-1.32,1.0,0.0,0.0
0.00044584,-1.32,1.0,0.0,0.0
0.00044592,-1.32,1.0,0.0,0.0
0.000446,-1.32,1.0,0.0,0.0
0.00044608,-1.32,1.04,0.0,0.0
0.00044616,-1.32,1.0,0.0,0.0
0.00044624,-1.32,1.0,0.0,0.0
0.00044632,-1.32,1.0,0.0,0.0
0.0004464,-1.32,1.0,0.0,0.0
0.00044648,-1.32,1.0,0.0,0.0
0.00044656,-1.32,1.0,0.0,0.0
0.00044664,-1.32,1.0,-0.04,0.0
0.00044672,-1.32,1.0,-0.04,0.0
0.0004468,-1.32,1.0,0.0,0.0
0.00044688,-1.32,1.0,-0.04,0.0
0.00044696,-1.32,1.0,0.0,0.0
0.00044704,-1.32,1.0,0.0,0.0
0.00044712,-1.32,1.0,0.0,0.0
0.0004472,-1.32,1.0,0.0,0.0
0.00044728,-1.32,1.0,-0.04,0.0
0.00044736,-1.32,1.0,0.0,0.0
0.00044744,-1.32,1.0,0.0,0.0
0.00044752,-1.32,1.0,0.0,0.0
0.0004476,-1.32,1.0,0.0,0.0
0.00044768,-1.32,1.0,0.0,-0.04
0.00044776,-1.32,1.0,0.0,0.0
0.00044784,-1.32,1.0,-0.04,0.0
0.00044792,-1.32,1.0,0.0,0.0
0.000448,-1.32,1.04,0.0,0.0
0.00044808,-1.32,1.0,0.0,0.0
0.00044816,-1.32,1.0,0.0,0.0
0.00044824,-1.36,1.0,0.0,-0.04
0.00044832,-1.32,1.0,0.0,-0.04
0.0004484,-1.32,1.0,0.0,0.0
0.00044848,-1.32,1.0,0.0,0.0
0.00044856,-1.32,1.0,0.0,0.0
0.00044864,-1.32,1.04,0.0,0.0
0.00044872,-1.32,1.0,0.0,0.0
0.0004488,-1.32,1.0,0.0,0.0
0.00044888,-1.32,1.04,0.0,0.0
0.00044896,-1.32,1.0,0.0,0.0
0.00044904,-1.32,1.0,0.0,0.0
0.00044912,-1.36,1.0,0.0,0.0
0.0004492,-1.36,1.0,0.0,0.0
0.00044928,-1.32,1.0,0.0,0.0
0.00044936,-1.32,1.0,0.0,0.0
0.00044944,-1.32,1.0,-0.04,0.0
0.00044952,-1.32,1.0,0.0,0.0
0.0004496,-1.32,1.0,0.0,0.0
0.00044968,-1.32,1.04,0.0,0.0
0.00044976,-1.32,1.04,0.0,0.0
0.00044984,-1.32,1.0,0.0,0.0
0.00044992,-1.36,1.0,0.0,0.0
0.00045,-1.32,1.0,0.0,0.0
0.00045008,-1.32,1.0,0.0,0.0
0.00045016,-1.32,1.0,0.0,-0.04
0.00045024,-1.32,1.0,0.0,0.0
0.00045032,-1.32,1.0,0.0,0.0
0.0004504,-1.32,1.04,0.0,-0.04
0.00045048,-1.32,1.0,0.0,-0.04
0.00045056,-1.32,1.0,0.0,0.0
0.00045064,-1.32,1.0,0.0,-0.04
0.00045072,-1.32,1.0,0.0,0.0
0.0004508,-1.36,1.0,0.0,0.0
0.00045088,-1.32,1.0,0.0,0.0
0.00045096,-1.32,1.0,0.0,-0.04
0.00045104,-1.36,1.0,0.0,0.0
0.00045112,-1.32,1.0,0.0,0.0
0.0004512,-1.36,1.0,0.0,0.0
0.00045128,-1.36,1.0,0.0,0.0
0.00045136,-1.36,1.04,0.0,0.0
0.00045144,-1.36,1.0,0.0,0.0
0.00045152,-1.32,1.0,0.0,0.0
0.0004516,-1.36,1.0,0.0,-0.04
0.00045168,-1.36,1.0,0.0,0.0
0.00045176,-1.36,1.0,0.0,0.0
0.00045184,-1.36,1.0,0.0,-0.04
0.00045192,-1.32,1.0,0.0,-0.04
0.000452,-1.36,1.0,0.0,0.0
0.00045208,-1.36,1.0,0.0,0.0
0.00045216,-1.36,1.0,0.0,0.0
0.00045224,-1.36,1.04,0.0,0.0
0.00045232,-1.36,1.0,0.0,-0.04
0.0004524,-1.36,1.0,-0.04,0.0
0.00045248,-1.32,1.0,0.0,0.0
0.00045256,-1.32,1.0,0.0,0.0
0.00045264,-1.36,1.0,0.0,0.0
0.00045272,-1.36,1.0,0.0,0.0
0.0004528,-1.36,1.0,-0.04,0.0
0.00045288,-1.36,1.0,-0.04,0.0
0.00045296,-1.36,1.04,0.0,0.0
0.00045304,-1.36,1.0,-0.04,0.0
0.00045312,-1.36,1.0,-0.04,0.0
0.0004532,-1.36,1.0,0.0,0.0
0.00045328,-1.36,1.0,0.0,0.0
0.00045336,-1.36,1.0,0.0,0.0
0.00045344,-1.36,1.0,0.0,0.0
0.00045352,-1.36,1.0,0.0,0.0
0.0004536,-1.36,1.0,0.0,0.0
0.00045368,-1.36,1.0,0.0,0.0
0.00045376,-1.36,1.0,0.0,0.0
0.00045384,-1.36,1.0,-0.04,0.0
0.00045392,-1.36,1.0,0.0,0.0
0.000454,-1.32,1.0,0.0,0.0
0.00045408,-1.36,1.04,0.0,0.0
0.00045416,-1.36,1.04,0.0,0.0
0.00045424,-1.36,1.0,0.0,0.0
0.00045432,-1.36,1.0,0.0,0.0
0.0004544,-1.36,1.0,0.0,0.0
0.00045448,-1.36,1.0,0.0,0.0
0.00045456,-1.36,1.0,0.0,0.0
0.00045464,-1.36,1.04,0.0,0.0
0.00045472,-1.36,1.0,-0.04,0.0
0.0004548,-1.32,1.0,0.0,0.0
0.00045488,-1.36,1.0,0.0,0.0
0.00045496,-1.36,1.0,-0.04,0.0
0.00045504,-1.36,1.0,0.0,0.0
0.00045512,-1.36,1.0,0.0,0.0
0.0004552,-1.36,1.0,0.0,0.0
0.00045528,-1.36,1.0,0.0,-0.04
0.00045536,-1.36,1.0,0.0,0.0
0.00045544,-1.4,1.04,0.0,0.0
0.00045552,-1.36,1.0,0.0,0.0
0.0004556,-1.36,1.0,0.0,0.0
0.00045568,-1.36,1.0,0.0,0.0
0.00045576,-1.36,1.0,0.0,0.0
0.00045584,-1.36,1.0,0.0,0.0
0.00045592,-1.36,1.0,0.0,0.0
0.000456,-1.36,1.0,0.0,0.0
0.00045608,-1.36,1.0,0.0,0.0
0.00045616,-1.36,1.0,0.0,0.0
0.00045624,-1.36,1.0,0.0,0.0
0.00045632,-1.36,1.0,0.0,0.0
0.0004564,-1.36,1.0,0.0,0.0
0.00045648,-1.36,1.0,0.0,0.0
0.00045656,-1.32,1.0,-0.04,0.0
0.00045664,-1.36,1.0,0.0,0.0
0.00045672,-1.36,1.04,0.0,0.0
0.0004568,-1.36,1.04,0.0,0.0
0.00045688,-1.36,1.0,0.0,0.0
0.00045696,-1.36,1.0,-0.04,0.0
0.00045704,-1.36,1.0,0.0,0.0
0.00045712,-1.36,1.04,-0.04,0.0
0.0004572,-1.36,1.0,0.0,0.0
0.00045728,-1.36,1.0,0.0,0.0
0.00045736,-1.36,1.0,0.0,-0.04
0.00045744,-1.36,1.0,0.0,0.0
0.00045752,-1.36,1.0,0.0,0.0
0.0004576,-1.36,1.0,-0.04,0.0
0.00045768,-1.36,1.0,-0.04,-0.04
0.00045776,-1.36,1.0,-0.04,0.0
0.00045784,-1.36,1.0,0.0,0.0
0.00045792,-1.36,1.0,0.0,0.0
0.000458,-1.36,1.0,-0.04,0.0
0.00045808,-1.36,1.0,0.0,0.0
0.00045816,-1.36,1.0,0.0,0.0
0.00045824,-1.36,1.0,-0.04,0.0
0.00045832,-1.36,1.0,0.0,0.0
0.0004584,-1.36,1.0,-0.04,-0.04
0.00045848,-1.36,1.0,0.0,-0.04
0.00045856,-1.36,1.0,0.0,0.0
0.00045864,-1.36,1.0,0.0,0.0
0.00045872,-1.36,1.0,0.0,0.0
0.0004588,-1.4,1.0,0.0,0.0
0.00045888,-1.36,1.0,0.0,0.0
0.00045896,-1.36,1.0,0.0,0.0
0.00045904,-1.4,1.0,0.0,0.0
0.00045912,-1.36,1.0,0.0,0.0
0.0004592,-1.36,1.0,0.0,-0.04
0.00045928,-1.36,1.0,0.0,0.0
0.00045936,-1.36,1.0,0.0,0.0
0.00045944,-1.36,1.0,0.0,0.0
0.00045952,-1.4,1.0,0.0,-0.04
0.0004596,-1.36,1.0,0.0,0.0
0.00045968,-1.36,1.0,-0.04,0.0
0.00045976,-1.4,1.0,0.0,0.0
0.00045984,-1.36,1.04,0.0,0.0
0.00045992,-1.36,1.0,0.0,0.0
0.00046,-1.36,1.0,0.0,0.0
0.00046008,-1.4,1.04,0.0,0.0
0.00046016,-1.36,1.0,0.0,0.0
0.00046024,-1.4,1.0,0.0,0.0
0.00046032,-1.36,1.0,0.0,-0.04
0.0004604,-1.36,1.0,0.0,0.0
0.00046048,-1.36,1.0,-0.04,0.0
0.00046056,-1.36,1.0,0.0,0.0
0.00046064,-1.36,1.0,0.0,0.0
0.00046072,-1.36,1.0,0.0,-0.04
0.0004608,-1.36,1.0,0.0,0.0
0.00046088,-1.36,1.0,0.0,0.0
0.00046096,-1.4,1.0,0.0,0.0
0.00046104,-1.36,1.0,-0.04,0.0
0.00046112,-1.4,1.0,0.0,-0.04
0.0004612,-1.4,1.0,0.0,-0.04
0.00046128,-1.36,1.0,0.0,0.0
0.00046136,-1.36,1.0,0.0,0.0
0.00046144,-1.36,1.0,0.0,0.0
0.00046152,-1.4,1.0,0.0,-0.04
0.0004616,-1.4,1.0,0.0,0.0
0.00046168,-1.36,1.0,0.0,0.0
0.00046176,-1.36,1.0,0.0,-0.04
0.00046184,-1.4,1.0,0.0,0.0
0.00046192,-1.36,1.0,0.0,-0.04
0.000462,-1.4,1.0,0.0,0.0
0.00046208,-1.4,1.0,-0.04,0.0
0.00046216,-1.36,1.0,0.0,0.0
0.00046224,-1.36,1.0,0.0,0.0
0.00046232,-1.4,1.0,0.0,0.0
0.0004624,-1.4,1.0,0.0,0.0
0.00046248,-1.4,1.0,0.0,0.0
0.00046256,-1.36,1.04,0.0,0.0
0.00046264,-1.4,1.0,0.0,0.0
0.00046272,-1.36,1.0,0.0,0.0
0.0004628,-1.4,1.0,0.0,-0.04
0.00046288,-1.4,1.0,0.0,0.0
0.00046296,-1.4,1.04,0.0,0.0
0.00046304,-1.4,1.0,0.0,-0.04
0.00046312,-1.4,1.0,0.0,-0.04
0.0004632,-1.4,1.04,0.0,0.0
0.00046328,-1.36,1.0,0.0,0.0
0.00046336,-1.4,1.04,0.0,0.0
0.00046344,-1.36,1.0,0.0,0.0
0.00046352,-1.4,1.0,0.0,0.0
0.0004636,-1.4,1.0,0.0,0.0
0.00046368,-1.4,1.0,-0.04,-0.04
0.00046376,-1.4,1.0,0.0,0.0
0.00046384,-1.4,1.0,0.0,0.0
0.00046392,-1.4,1.04,-0.04,0.0
0.000464,-1.4,1.0,0.0,0.0
0.00046408,-1.4,1.0,0.0,0.0
0.00046416,-1.4,1.0,0.0,0.0
0.00046424,-1.4,1.0,0.0,0.0
0.00046432,-1.4,1.04,0.0,0.0
0.0004644,-1.4,1.0,0.0,0.0
0.00046448,-1.4,1.0,0.0,-0.04
0.00046456,-1.4,1.0,0.0,-0.04
0.00046464,-1.4,1.0,0.0,-0.04
0.00046472,-1.4,1.0,0.0,0.0
0.0004648,-1.4,1.0,-0.04,-0.04
0.00046488,-1.4,1.04,0.0,0.0
0.00046496,-1.4,1.04,0.0,0.0
0.00046504,-1.4,1.0,0.0,-0.04
0.00046512,-1.4,1.0,0.0,0.0
0.0004652,-1.4,1.0,0.0,-0.04
0.00046528,-1.4,1.0,0.0,-0.04
0.00046536,-1.4,1.0,0.0,0.0
0.00046544,-1.4,1.0,0.0,0.0
0.00046552,-1.4,1.0,0.0,0.0
0.0004656,-1.4,1.04,0.0,-0.04
0.00046568,-1.4,1.0,-0.04,0.0
0.00046576,-1.36,1.0,0.0,0.0
0.00046584,-1.4,1.04,0.0,0.0
0.00046592,-1.4,1.0,0.0,0.0
0.000466,-1.4,1.0,-0.04,0.0
0.00046608,-1.4,1.0,0.0,0.0
0.00046616,-1.44,1.0,-0.04,0.0
0.00046624,-1.4,1.0,0.0,0.0
0.00046632,-1.4,1.0,0.0,0.0
0.0004664,-1.4,1.0,0.0,0.0
0.00046648,-1.4,1.0,0.0,0.0
0.00046656,-1.4,1.0,0.0,0.0
0.00046664,-1.4,1.0,0.0,-0.04
0.00046672,-1.4,1.0,0.0,0.0
0.0004668,-1.4,1.0,0.0,0.0
0.00046688,-1.4,1.0,0.0,0.0
0.00046696,-1.4,1.04,0.0,0.0
0.00046704,-1.4,1.0,0.0,0.0
0.00046712,-1.4,1.0,0.0,0.0
0.0004672,-1.4,1.0,0.0,0.0
0.00046728,-1.4,1.04,0.0,0.0
0.00046736,-1.4,1.0,-0.04,0.0
0.00046744,-1.4,1.0,0.0,0.0
0.00046752,-1.4,1.0,0.0,0.0
0.0004676,-1.4,1.0,0.0,-0.04
0.00046768,-1.4,1.0,0.0,0.0
0.00046776,-1.4,1.0,0.0,0.0
0.00046784,-1.4,1.0,0.0,0.0
0.00046792,-1.4,1.0,-0.04,0.0
0.000468,-1.4,1.0,-0.04,0.0
0.00046808,-1.4,1.0,0.0,0.0
0.00046816,-1.4,1.0,-0.04,-0.04
0.00046824,-1.4,1.0,-0.04,0.0
0.00046832,-1.4,1.0,0.0,0.0
0.0004684,-1.4,1.0,0.0,0.0
0.00046848,-1.4,1.0,0.0,0.0
0.00046856,-1.4,1.0,0.0,0.0
0.00046864,-1.44,1.0,0.0,0.0
0.00046872,-1.44,1.0,0.0,0.0
0.0004688,-1.4,1.0,0.0,0.0
0.00046888,-1.44,1.0,0.0,-0.04
0.00046896,-1.4,1.0,0.0,-0.04
0.00046904,-1.4,1.0,0.0,0.0
0.00046912,-1.44,1.0,-0.04,0.0
0.0004692,-1.4,1.0,0.0,0.0
0.00046928,-1.44,1.0,0.0,-0.04
0.00046936,-1.44,1.0,-0.04,-0.04
0.00046944,-1.44,1.0,0.0,-0.04
0.00046952,-1.4,1.04,0.0,0.0
0.0004696,-1.44,1.0,0.0,0.0
0.00046968,-1.44,1.0,0.0,0.0
0.00046976,-1.44,1.0,0.0,0.0
0.00046984,-1.44,1.0,-0.04,0.0
0.00046992,-1.44,1.0,0.0,0.0
0.00047,-1.44,1.0,-0.04,0.0
0.00047008,-1.44,1.0,0.0,0.0
0.00047016,-1.4,1.0,0.0,0.0
0.00047024,-1.44,1.0,0.0,0.0
0.00047032,-1.4,1.0,-0.04,0.0
0.0004704,-1.44,1.0,0.0,0.0
0.00047048,-1.4,1.0,0.0,0.0
0.00047056,-1.44,1.0,0.0,0.0
0.00047064,-1.44,1.0,0.0,0.0
0.00047072,-1.44,1.0,0.0,0.0
0.0004708,-1.44,1.0,0.0,0.0
0.00047088,-1.44,1.0,0.0,0.0
0.00047096,-1.4,1.0,-0.04,0.0
0.00047104,-1.4,1.0,0.0,0.0
0.00047112,-1.44,1.04,0.0,0.0
0.0004712,-1.4,1.0,0.0,-0.04
0.00047128,-1.44,1.04,0.0,0.0
0.00047136,-1.4,1.04,0.0,0.0
0.00047144,-1.44,1.04,0.0,0.0
0.00047152,-1.44,1.0,0.0,0.0
0.0004716,-1.44,1.04,0.0,0.0
0.00047168,-1.44,1.0,0.0,0.0
